2023-02-09 00:12:15,153 INFO solution 42 mnw_solve:: Set parameter Username
2023-02-09 00:12:15,158 INFO solution 42 mnw_solve:: Academic license - for non-commercial use only - expires 2024-01-31
2023-02-09 00:12:15,668 INFO eq 157 eq_goods:: done with mnw for instance 1 in 0.5230989456176758s, status True
2023-02-09 00:12:15,670 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.0001
2023-02-09 00:12:15,671 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.001
2023-02-09 00:12:15,672 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.01
2023-02-09 00:12:15,673 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.1
2023-02-09 00:12:15,674 DEBUG property 294 ispo:: ILP infeasible with tolerance 0.1
2023-02-09 00:15:02,127 INFO solution 42 mnw_solve:: Set parameter Username
2023-02-09 00:15:02,130 INFO solution 42 mnw_solve:: Academic license - for non-commercial use only - expires 2024-01-31
2023-02-09 00:15:02,771 INFO eq 157 eq_goods:: done with mnw for instance 1 in 0.6495099067687988s, status True
2023-02-09 00:15:02,772 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.0001
2023-02-09 00:15:02,773 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.001
2023-02-09 00:15:02,774 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.01
2023-02-09 00:15:02,775 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.1
2023-02-09 00:15:02,776 DEBUG property 294 ispo:: ILP infeasible with tolerance 0.1
2023-02-09 16:04:15,381 INFO solution 42 mnw_solve:: Set parameter Username
2023-02-09 16:04:15,392 INFO solution 42 mnw_solve:: Academic license - for non-commercial use only - expires 2024-01-31
2023-02-09 16:04:16,224 INFO eq 157 eq_goods:: done with mnw for instance 1 in 0.8513028621673584s, status True
2023-02-09 16:04:16,226 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.0001
2023-02-09 16:04:16,228 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.001
2023-02-09 16:04:16,230 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.01
2023-02-09 16:04:16,232 DEBUG property 292 ispo:: ILP infeasible, retry with tolerance 0.1
2023-02-09 16:04:16,234 DEBUG property 294 ispo:: ILP infeasible with tolerance 0.1
2023-02-09 16:11:43,468 INFO solution 42 mnw_solve:: Set parameter Username
2023-02-09 16:11:43,472 INFO solution 42 mnw_solve:: Academic license - for non-commercial use only - expires 2024-01-31
2023-02-09 16:11:43,795 INFO eq 157 eq_goods:: done with mnw for instance 1 in 0.3328216075897217s, status True
2023-02-09 16:11:43,796 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.0001
2023-02-09 16:11:43,796 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.001
2023-02-09 16:11:43,796 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.01
2023-02-09 16:11:43,797 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.1
2023-02-09 16:11:43,797 DEBUG property 371 ispo2:: ILP infeasible with tolerance 0.1
2023-02-09 16:12:40,518 INFO solution 42 mnw_solve:: Set parameter Username
2023-02-09 16:12:40,522 INFO solution 42 mnw_solve:: Academic license - for non-commercial use only - expires 2024-01-31
2023-02-09 16:12:41,137 INFO eq 157 eq_goods:: done with mnw for instance 1 in 0.6208090782165527s, status True
2023-02-09 16:12:41,141 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.0001
2023-02-09 16:12:41,142 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.001
2023-02-09 16:12:41,143 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.01
2023-02-09 16:12:41,145 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.1
2023-02-09 16:12:41,146 DEBUG property 371 ispo2:: ILP infeasible with tolerance 0.1
2023-03-17 17:55:10,719 INFO solution 42 mnw_solve:: Set parameter Username
2023-03-17 17:55:10,724 INFO solution 42 mnw_solve:: Academic license - for non-commercial use only - expires 2024-01-31
2023-03-17 17:55:11,260 INFO eq 157 eq_goods:: done with mnw for instance 1 in 0.547173023223877s, status True
2023-03-17 17:55:11,261 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.0001
2023-03-17 17:55:11,261 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.001
2023-03-17 17:55:11,262 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.01
2023-03-17 17:55:11,262 DEBUG property 369 ispo2:: ILP infeasible, retry with tolerance 0.1
2023-03-17 17:55:11,263 DEBUG property 371 ispo2:: ILP infeasible with tolerance 0.1
2023-03-17 18:08:53,949 INFO solution 42 mnw_solve:: Set parameter Username
2023-03-17 18:08:53,955 INFO solution 42 mnw_solve:: Academic license - for non-commercial use only - expires 2024-01-31
2023-03-17 18:08:54,541 INFO eq 157 eq_goods:: done with mnw for instance 1 in 0.597794771194458s, status True
2023-03-17 18:09:19,306 INFO solution 42 mnw_solve:: Set parameter Username
2023-03-17 18:09:19,311 INFO solution 42 mnw_solve:: Academic license - for non-commercial use only - expires 2024-01-31
2023-03-17 18:09:19,803 INFO eq 157 eq_goods:: done with mnw for instance 1 in 0.5024290084838867s, status True
2023-03-17 18:32:50,285 DEBUG eq 36 update_results:: instance 63, method mnw, satisfies ef: 0
2023-03-17 18:32:50,285 DEBUG eq 36 update_results:: instance 63, method mnw, satisfies ef1: 1
2023-03-17 18:32:50,285 DEBUG eq 36 update_results:: instance 63, method mnw, satisfies efx: 1
2023-03-17 18:32:50,286 DEBUG eq 36 update_results:: instance 63, method mnw, satisfies po: 1
2023-03-17 18:32:50,286 DEBUG eq 36 update_results:: instance 63, method mnw, satisfies eq+po: 0
2023-03-17 18:32:50,287 DEBUG eq 36 update_results:: instance 63, method mnw, satisfies eq1+po: 1
2023-03-17 18:32:50,288 DEBUG eq 36 update_results:: instance 63, method mnw, satisfies eqx+po: 1
2023-03-17 18:32:50,289 DEBUG eq 36 update_results:: instance 63, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:32:50,290 DEBUG eq 36 update_results:: instance 63, method mnw, satisfies eqx+efx+po: 1
2023-03-17 18:32:50,290 DEBUG eq 36 update_results:: instance 63, method mnw, satisfies ef+po: 0
2023-03-17 18:32:50,291 DEBUG eq 36 update_results:: instance 63, method mnw, satisfies ef1+po: 1
2023-03-17 18:32:50,292 DEBUG eq 36 update_results:: instance 63, method mnw, satisfies efx+po: 1
2023-03-17 18:32:50,709 INFO eq 158 eq_goods:: done with mnw for instance 64 in 0.41687607765197754s, status True
2023-03-17 18:32:50,710 DEBUG eq 36 update_results:: instance 64, method mnw, satisfies eq: 0
2023-03-17 18:32:50,711 DEBUG eq 36 update_results:: instance 64, method mnw, satisfies eq1: 1
2023-03-17 18:32:50,711 DEBUG eq 36 update_results:: instance 64, method mnw, satisfies dupeq1: 1
2023-03-17 18:32:50,711 DEBUG eq 36 update_results:: instance 64, method mnw, satisfies eqx: 1
2023-03-17 18:32:50,711 DEBUG eq 36 update_results:: instance 64, method mnw, satisfies dupeqx: 1
2023-03-17 18:32:50,711 DEBUG eq 36 update_results:: instance 64, method mnw, satisfies ef: 0
2023-03-17 18:32:50,711 DEBUG eq 36 update_results:: instance 64, method mnw, satisfies ef1: 1
2023-03-17 18:32:50,711 DEBUG eq 36 update_results:: instance 64, method mnw, satisfies efx: 1
2023-03-17 18:32:50,712 DEBUG eq 36 update_results:: instance 64, method mnw, satisfies po: 1
2023-03-17 18:32:50,713 DEBUG eq 36 update_results:: instance 64, method mnw, satisfies eq+po: 0
2023-03-17 18:32:50,714 DEBUG eq 36 update_results:: instance 64, method mnw, satisfies eq1+po: 1
2023-03-17 18:32:50,715 DEBUG eq 36 update_results:: instance 64, method mnw, satisfies eqx+po: 1
2023-03-17 18:32:50,715 DEBUG eq 36 update_results:: instance 64, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:32:50,716 DEBUG eq 36 update_results:: instance 64, method mnw, satisfies eqx+efx+po: 1
2023-03-17 18:32:50,717 DEBUG eq 36 update_results:: instance 64, method mnw, satisfies ef+po: 0
2023-03-17 18:32:50,718 DEBUG eq 36 update_results:: instance 64, method mnw, satisfies ef1+po: 1
2023-03-17 18:32:50,719 DEBUG eq 36 update_results:: instance 64, method mnw, satisfies efx+po: 1
2023-03-17 18:32:51,071 INFO eq 158 eq_goods:: done with mnw for instance 65 in 0.3520181179046631s, status True
2023-03-17 18:32:51,072 DEBUG eq 36 update_results:: instance 65, method mnw, satisfies eq: 0
2023-03-17 18:32:51,073 DEBUG eq 36 update_results:: instance 65, method mnw, satisfies eq1: 1
2023-03-17 18:32:51,073 DEBUG eq 36 update_results:: instance 65, method mnw, satisfies dupeq1: 1
2023-03-17 18:32:51,073 DEBUG eq 36 update_results:: instance 65, method mnw, satisfies eqx: 1
2023-03-17 18:32:51,073 DEBUG eq 36 update_results:: instance 65, method mnw, satisfies dupeqx: 1
2023-03-17 18:32:51,073 DEBUG eq 36 update_results:: instance 65, method mnw, satisfies ef: 1
2023-03-17 18:32:51,073 DEBUG eq 36 update_results:: instance 65, method mnw, satisfies ef1: 1
2023-03-17 18:32:51,073 DEBUG eq 36 update_results:: instance 65, method mnw, satisfies efx: 1
2023-03-17 18:32:51,074 DEBUG eq 36 update_results:: instance 65, method mnw, satisfies po: 1
2023-03-17 18:32:51,075 DEBUG eq 36 update_results:: instance 65, method mnw, satisfies eq+po: 0
2023-03-17 18:32:51,076 DEBUG eq 36 update_results:: instance 65, method mnw, satisfies eq1+po: 1
2023-03-17 18:32:51,076 DEBUG eq 36 update_results:: instance 65, method mnw, satisfies eqx+po: 1
2023-03-17 18:32:51,077 DEBUG eq 36 update_results:: instance 65, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:32:51,078 DEBUG eq 36 update_results:: instance 65, method mnw, satisfies eqx+efx+po: 1
2023-03-17 18:32:51,079 DEBUG eq 36 update_results:: instance 65, method mnw, satisfies ef+po: 1
2023-03-17 18:32:51,079 DEBUG eq 36 update_results:: instance 65, method mnw, satisfies ef1+po: 1
2023-03-17 18:32:51,080 DEBUG eq 36 update_results:: instance 65, method mnw, satisfies efx+po: 1
2023-03-17 18:32:51,495 INFO eq 158 eq_goods:: done with mnw for instance 66 in 0.4137880802154541s, status True
2023-03-17 18:32:51,496 DEBUG eq 36 update_results:: instance 66, method mnw, satisfies eq: 0
2023-03-17 18:32:51,496 DEBUG eq 36 update_results:: instance 66, method mnw, satisfies eq1: 1
2023-03-17 18:32:51,496 DEBUG eq 36 update_results:: instance 66, method mnw, satisfies dupeq1: 1
2023-03-17 18:32:51,496 DEBUG eq 36 update_results:: instance 66, method mnw, satisfies eqx: 1
2023-03-17 18:32:51,496 DEBUG eq 36 update_results:: instance 66, method mnw, satisfies dupeqx: 1
2023-03-17 18:32:51,496 DEBUG eq 36 update_results:: instance 66, method mnw, satisfies ef: 0
2023-03-17 18:32:51,496 DEBUG eq 36 update_results:: instance 66, method mnw, satisfies ef1: 1
2023-03-17 18:32:51,496 DEBUG eq 36 update_results:: instance 66, method mnw, satisfies efx: 1
2023-03-17 18:32:51,497 DEBUG eq 36 update_results:: instance 66, method mnw, satisfies po: 1
2023-03-17 18:32:51,498 DEBUG eq 36 update_results:: instance 66, method mnw, satisfies eq+po: 0
2023-03-17 18:32:51,499 DEBUG eq 36 update_results:: instance 66, method mnw, satisfies eq1+po: 1
2023-03-17 18:32:51,500 DEBUG eq 36 update_results:: instance 66, method mnw, satisfies eqx+po: 1
2023-03-17 18:32:51,501 DEBUG eq 36 update_results:: instance 66, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:32:51,501 DEBUG eq 36 update_results:: instance 66, method mnw, satisfies eqx+efx+po: 1
2023-03-17 18:32:51,502 DEBUG eq 36 update_results:: instance 66, method mnw, satisfies ef+po: 0
2023-03-17 18:32:51,503 DEBUG eq 36 update_results:: instance 66, method mnw, satisfies ef1+po: 1
2023-03-17 18:32:51,504 DEBUG eq 36 update_results:: instance 66, method mnw, satisfies efx+po: 1
2023-03-17 18:32:51,935 INFO eq 158 eq_goods:: done with mnw for instance 67 in 0.43124914169311523s, status True
2023-03-17 18:32:51,937 DEBUG eq 36 update_results:: instance 67, method mnw, satisfies eq: 0
2023-03-17 18:32:51,937 DEBUG eq 36 update_results:: instance 67, method mnw, satisfies eq1: 1
2023-03-17 18:32:51,937 DEBUG eq 36 update_results:: instance 67, method mnw, satisfies dupeq1: 1
2023-03-17 18:32:51,937 DEBUG eq 36 update_results:: instance 67, method mnw, satisfies eqx: 0
2023-03-17 18:32:51,937 DEBUG eq 36 update_results:: instance 67, method mnw, satisfies dupeqx: 0
2023-03-17 18:32:51,937 DEBUG eq 36 update_results:: instance 67, method mnw, satisfies ef: 0
2023-03-17 18:32:51,937 DEBUG eq 36 update_results:: instance 67, method mnw, satisfies ef1: 1
2023-03-17 18:32:51,937 DEBUG eq 36 update_results:: instance 67, method mnw, satisfies efx: 1
2023-03-17 18:32:51,938 DEBUG eq 36 update_results:: instance 67, method mnw, satisfies po: 1
2023-03-17 18:32:51,939 DEBUG eq 36 update_results:: instance 67, method mnw, satisfies eq+po: 0
2023-03-17 18:32:51,940 DEBUG eq 36 update_results:: instance 67, method mnw, satisfies eq1+po: 1
2023-03-17 18:32:51,940 DEBUG eq 36 update_results:: instance 67, method mnw, satisfies eqx+po: 0
2023-03-17 18:32:51,941 DEBUG eq 36 update_results:: instance 67, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:32:51,942 DEBUG eq 36 update_results:: instance 67, method mnw, satisfies eqx+efx+po: 0
2023-03-17 18:32:51,943 DEBUG eq 36 update_results:: instance 67, method mnw, satisfies ef+po: 0
2023-03-17 18:32:51,943 DEBUG eq 36 update_results:: instance 67, method mnw, satisfies ef1+po: 1
2023-03-17 18:32:51,944 DEBUG eq 36 update_results:: instance 67, method mnw, satisfies efx+po: 1
2023-03-17 18:32:52,397 INFO eq 158 eq_goods:: done with mnw for instance 68 in 0.45186376571655273s, status True
2023-03-17 18:32:52,398 DEBUG eq 36 update_results:: instance 68, method mnw, satisfies eq: 0
2023-03-17 18:32:52,398 DEBUG eq 36 update_results:: instance 68, method mnw, satisfies eq1: 1
2023-03-17 18:32:52,398 DEBUG eq 36 update_results:: instance 68, method mnw, satisfies dupeq1: 1
2023-03-17 18:32:52,398 DEBUG eq 36 update_results:: instance 68, method mnw, satisfies eqx: 1
2023-03-17 18:32:52,398 DEBUG eq 36 update_results:: instance 68, method mnw, satisfies dupeqx: 1
2023-03-17 18:32:52,398 DEBUG eq 36 update_results:: instance 68, method mnw, satisfies ef: 0
2023-03-17 18:32:52,398 DEBUG eq 36 update_results:: instance 68, method mnw, satisfies ef1: 1
2023-03-17 18:32:52,398 DEBUG eq 36 update_results:: instance 68, method mnw, satisfies efx: 1
2023-03-17 18:32:52,399 DEBUG eq 36 update_results:: instance 68, method mnw, satisfies po: 1
2023-03-17 18:32:52,400 DEBUG eq 36 update_results:: instance 68, method mnw, satisfies eq+po: 0
2023-03-17 18:32:52,401 DEBUG eq 36 update_results:: instance 68, method mnw, satisfies eq1+po: 1
2023-03-17 18:32:52,402 DEBUG eq 36 update_results:: instance 68, method mnw, satisfies eqx+po: 1
2023-03-17 18:32:52,403 DEBUG eq 36 update_results:: instance 68, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:32:52,403 DEBUG eq 36 update_results:: instance 68, method mnw, satisfies eqx+efx+po: 1
2023-03-17 18:32:52,404 DEBUG eq 36 update_results:: instance 68, method mnw, satisfies ef+po: 0
2023-03-17 18:32:52,405 DEBUG eq 36 update_results:: instance 68, method mnw, satisfies ef1+po: 1
2023-03-17 18:32:52,406 DEBUG eq 36 update_results:: instance 68, method mnw, satisfies efx+po: 1
2023-03-17 18:32:52,866 INFO eq 158 eq_goods:: done with mnw for instance 69 in 0.4598071575164795s, status True
2023-03-17 18:32:52,867 DEBUG eq 36 update_results:: instance 69, method mnw, satisfies eq: 0
2023-03-17 18:32:52,867 DEBUG eq 36 update_results:: instance 69, method mnw, satisfies eq1: 1
2023-03-17 18:32:52,868 DEBUG eq 36 update_results:: instance 69, method mnw, satisfies dupeq1: 1
2023-03-17 18:32:52,868 DEBUG eq 36 update_results:: instance 69, method mnw, satisfies eqx: 1
2023-03-17 18:32:52,868 DEBUG eq 36 update_results:: instance 69, method mnw, satisfies dupeqx: 1
2023-03-17 18:32:52,868 DEBUG eq 36 update_results:: instance 69, method mnw, satisfies ef: 0
2023-03-17 18:32:52,868 DEBUG eq 36 update_results:: instance 69, method mnw, satisfies ef1: 1
2023-03-17 18:32:52,868 DEBUG eq 36 update_results:: instance 69, method mnw, satisfies efx: 1
2023-03-17 18:32:52,869 DEBUG eq 36 update_results:: instance 69, method mnw, satisfies po: 1
2023-03-17 18:32:52,870 DEBUG eq 36 update_results:: instance 69, method mnw, satisfies eq+po: 0
2023-03-17 18:32:52,870 DEBUG eq 36 update_results:: instance 69, method mnw, satisfies eq1+po: 1
2023-03-17 18:32:52,871 DEBUG eq 36 update_results:: instance 69, method mnw, satisfies eqx+po: 1
2023-03-17 18:32:52,872 DEBUG eq 36 update_results:: instance 69, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:32:52,873 DEBUG eq 36 update_results:: instance 69, method mnw, satisfies eqx+efx+po: 1
2023-03-17 18:32:52,874 DEBUG eq 36 update_results:: instance 69, method mnw, satisfies ef+po: 0
2023-03-17 18:32:52,874 DEBUG eq 36 update_results:: instance 69, method mnw, satisfies ef1+po: 1
2023-03-17 18:32:52,875 DEBUG eq 36 update_results:: instance 69, method mnw, satisfies efx+po: 1
2023-03-17 18:32:53,366 INFO eq 158 eq_goods:: done with mnw for instance 70 in 0.49037909507751465s, status True
2023-03-17 18:32:53,367 DEBUG eq 36 update_results:: instance 70, method mnw, satisfies eq: 0
2023-03-17 18:32:53,367 DEBUG eq 36 update_results:: instance 70, method mnw, satisfies eq1: 1
2023-03-17 18:32:53,368 DEBUG eq 36 update_results:: instance 70, method mnw, satisfies dupeq1: 1
2023-03-17 18:32:53,368 DEBUG eq 36 update_results:: instance 70, method mnw, satisfies eqx: 0
2023-03-17 18:32:53,368 DEBUG eq 36 update_results:: instance 70, method mnw, satisfies dupeqx: 0
2023-03-17 18:32:53,368 DEBUG eq 36 update_results:: instance 70, method mnw, satisfies ef: 1
2023-03-17 18:32:53,368 DEBUG eq 36 update_results:: instance 70, method mnw, satisfies ef1: 1
2023-03-17 18:32:53,368 DEBUG eq 36 update_results:: instance 70, method mnw, satisfies efx: 1
2023-03-17 18:32:53,369 DEBUG eq 36 update_results:: instance 70, method mnw, satisfies po: 1
2023-03-17 18:32:53,370 DEBUG eq 36 update_results:: instance 70, method mnw, satisfies eq+po: 0
2023-03-17 18:32:53,370 DEBUG eq 36 update_results:: instance 70, method mnw, satisfies eq1+po: 1
2023-03-17 18:32:53,371 DEBUG eq 36 update_results:: instance 70, method mnw, satisfies eqx+po: 0
2023-03-17 18:32:53,372 DEBUG eq 36 update_results:: instance 70, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:32:53,373 DEBUG eq 36 update_results:: instance 70, method mnw, satisfies eqx+efx+po: 0
2023-03-17 18:32:53,374 DEBUG eq 36 update_results:: instance 70, method mnw, satisfies ef+po: 1
2023-03-17 18:32:53,374 DEBUG eq 36 update_results:: instance 70, method mnw, satisfies ef1+po: 1
2023-03-17 18:32:53,375 DEBUG eq 36 update_results:: instance 70, method mnw, satisfies efx+po: 1
2023-03-17 18:32:53,872 INFO eq 158 eq_goods:: done with mnw for instance 71 in 0.4964420795440674s, status True
2023-03-17 18:32:53,873 DEBUG eq 36 update_results:: instance 71, method mnw, satisfies eq: 0
2023-03-17 18:32:53,873 DEBUG eq 36 update_results:: instance 71, method mnw, satisfies eq1: 1
2023-03-17 18:32:53,874 DEBUG eq 36 update_results:: instance 71, method mnw, satisfies dupeq1: 1
2023-03-17 18:32:53,874 DEBUG eq 36 update_results:: instance 71, method mnw, satisfies eqx: 1
2023-03-17 18:32:53,874 DEBUG eq 36 update_results:: instance 71, method mnw, satisfies dupeqx: 1
2023-03-17 18:32:53,874 DEBUG eq 36 update_results:: instance 71, method mnw, satisfies ef: 1
2023-03-17 18:32:53,874 DEBUG eq 36 update_results:: instance 71, method mnw, satisfies ef1: 1
2023-03-17 18:32:53,874 DEBUG eq 36 update_results:: instance 71, method mnw, satisfies efx: 1
2023-03-17 18:32:53,875 DEBUG eq 36 update_results:: instance 71, method mnw, satisfies po: 1
2023-03-17 18:32:53,876 DEBUG eq 36 update_results:: instance 71, method mnw, satisfies eq+po: 0
2023-03-17 18:32:53,876 DEBUG eq 36 update_results:: instance 71, method mnw, satisfies eq1+po: 1
2023-03-17 18:32:53,877 DEBUG eq 36 update_results:: instance 71, method mnw, satisfies eqx+po: 1
2023-03-17 18:32:53,878 DEBUG eq 36 update_results:: instance 71, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:32:53,879 DEBUG eq 36 update_results:: instance 71, method mnw, satisfies eqx+efx+po: 1
2023-03-17 18:32:53,880 DEBUG eq 36 update_results:: instance 71, method mnw, satisfies ef+po: 1
2023-03-17 18:32:53,880 DEBUG eq 36 update_results:: instance 71, method mnw, satisfies ef1+po: 1
2023-03-17 18:32:53,881 DEBUG eq 36 update_results:: instance 71, method mnw, satisfies efx+po: 1
2023-03-17 18:32:54,357 INFO eq 158 eq_goods:: done with mnw for instance 72 in 0.47522902488708496s, status True
2023-03-17 18:32:54,358 DEBUG eq 36 update_results:: instance 72, method mnw, satisfies eq: 0
2023-03-17 18:32:54,358 DEBUG eq 36 update_results:: instance 72, method mnw, satisfies eq1: 1
2023-03-17 18:32:54,358 DEBUG eq 36 update_results:: instance 72, method mnw, satisfies dupeq1: 1
2023-03-17 18:32:54,358 DEBUG eq 36 update_results:: instance 72, method mnw, satisfies eqx: 1
2023-03-17 18:32:54,359 DEBUG eq 36 update_results:: instance 72, method mnw, satisfies dupeqx: 1
2023-03-17 18:32:54,359 DEBUG eq 36 update_results:: instance 72, method mnw, satisfies ef: 0
2023-03-17 18:32:54,359 DEBUG eq 36 update_results:: instance 72, method mnw, satisfies ef1: 1
2023-03-17 18:32:54,359 DEBUG eq 36 update_results:: instance 72, method mnw, satisfies efx: 1
2023-03-17 18:32:54,360 DEBUG eq 36 update_results:: instance 72, method mnw, satisfies po: 1
2023-03-17 18:32:54,360 DEBUG eq 36 update_results:: instance 72, method mnw, satisfies eq+po: 0
2023-03-17 18:32:54,361 DEBUG eq 36 update_results:: instance 72, method mnw, satisfies eq1+po: 1
2023-03-17 18:32:54,362 DEBUG eq 36 update_results:: instance 72, method mnw, satisfies eqx+po: 1
2023-03-17 18:32:54,363 DEBUG eq 36 update_results:: instance 72, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:32:54,364 DEBUG eq 36 update_results:: instance 72, method mnw, satisfies eqx+efx+po: 1
2023-03-17 18:32:54,364 DEBUG eq 36 update_results:: instance 72, method mnw, satisfies ef+po: 0
2023-03-17 18:32:54,365 DEBUG eq 36 update_results:: instance 72, method mnw, satisfies ef1+po: 1
2023-03-17 18:32:54,366 DEBUG eq 36 update_results:: instance 72, method mnw, satisfies efx+po: 1
2023-03-17 18:32:54,824 INFO eq 158 eq_goods:: done with mnw for instance 73 in 0.45795297622680664s, status True
2023-03-17 18:32:54,826 DEBUG eq 36 update_results:: instance 73, method mnw, satisfies eq: 0
2023-03-17 18:32:54,826 DEBUG eq 36 update_results:: instance 73, method mnw, satisfies eq1: 1
2023-03-17 18:32:54,826 DEBUG eq 36 update_results:: instance 73, method mnw, satisfies dupeq1: 1
2023-03-17 18:32:54,826 DEBUG eq 36 update_results:: instance 73, method mnw, satisfies eqx: 1
2023-03-17 18:32:54,826 DEBUG eq 36 update_results:: instance 73, method mnw, satisfies dupeqx: 1
2023-03-17 18:32:54,826 DEBUG eq 36 update_results:: instance 73, method mnw, satisfies ef: 0
2023-03-17 18:32:54,826 DEBUG eq 36 update_results:: instance 73, method mnw, satisfies ef1: 1
2023-03-17 18:32:54,826 DEBUG eq 36 update_results:: instance 73, method mnw, satisfies efx: 1
2023-03-17 18:32:54,827 DEBUG eq 36 update_results:: instance 73, method mnw, satisfies po: 1
2023-03-17 18:32:54,828 DEBUG eq 36 update_results:: instance 73, method mnw, satisfies eq+po: 0
2023-03-17 18:32:54,829 DEBUG eq 36 update_results:: instance 73, method mnw, satisfies eq1+po: 1
2023-03-17 18:32:54,830 DEBUG eq 36 update_results:: instance 73, method mnw, satisfies eqx+po: 1
2023-03-17 18:32:54,831 DEBUG eq 36 update_results:: instance 73, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:32:54,831 DEBUG eq 36 update_results:: instance 73, method mnw, satisfies eqx+efx+po: 1
2023-03-17 18:32:54,832 DEBUG eq 36 update_results:: instance 73, method mnw, satisfies ef+po: 0
2023-03-17 18:32:54,833 DEBUG eq 36 update_results:: instance 73, method mnw, satisfies ef1+po: 1
2023-03-17 18:32:54,834 DEBUG eq 36 update_results:: instance 73, method mnw, satisfies efx+po: 1
2023-03-17 18:32:55,332 INFO eq 158 eq_goods:: done with mnw for instance 74 in 0.4973299503326416s, status True
2023-03-17 18:32:55,333 DEBUG eq 36 update_results:: instance 74, method mnw, satisfies eq: 0
2023-03-17 18:32:55,333 DEBUG eq 36 update_results:: instance 74, method mnw, satisfies eq1: 1
2023-03-17 18:32:55,333 DEBUG eq 36 update_results:: instance 74, method mnw, satisfies dupeq1: 1
2023-03-17 18:32:55,333 DEBUG eq 36 update_results:: instance 74, method mnw, satisfies eqx: 1
2023-03-17 18:32:55,333 DEBUG eq 36 update_results:: instance 74, method mnw, satisfies dupeqx: 1
2023-03-17 18:32:55,333 DEBUG eq 36 update_results:: instance 74, method mnw, satisfies ef: 0
2023-03-17 18:32:55,333 DEBUG eq 36 update_results:: instance 74, method mnw, satisfies ef1: 1
2023-03-17 18:32:55,334 DEBUG eq 36 update_results:: instance 74, method mnw, satisfies efx: 1
2023-03-17 18:32:55,334 DEBUG eq 36 update_results:: instance 74, method mnw, satisfies po: 1
2023-03-17 18:32:55,335 DEBUG eq 36 update_results:: instance 74, method mnw, satisfies eq+po: 0
2023-03-17 18:32:55,336 DEBUG eq 36 update_results:: instance 74, method mnw, satisfies eq1+po: 1
2023-03-17 18:32:55,337 DEBUG eq 36 update_results:: instance 74, method mnw, satisfies eqx+po: 1
2023-03-17 18:32:55,338 DEBUG eq 36 update_results:: instance 74, method mnw, satisfies eq1+ef1+po: 1
2023-03-17 18:32:55,338 DEBUG eq 36 update_results:: instance 74, method mnw, satisfies eqx+efx+po: 1
2023-03-17 18:32:55,339 DEBUG eq 36 update_results:: instance 74, method mnw, satisfies ef+po: 0
2023-03-17 18:32:55,340 DEBUG eq 36 update_results:: instance 74, method mnw, satisfies ef1+po: 1
2023-03-17 18:32:55,341 DEBUG eq 36 update_results:: instance 74, method mnw, satisfies efx+po: 1
2023-03-17 18:32:55,694 INFO eq 158 eq_goods:: done with mnw for instance 75 in 0.35286903381347656s, status True
2023-03-17 18:32:55,695 DEBUG eq 36 update_results:: instance 75, method mnw, satisfies eq: 0
2023-03-17 18:32:55,695 DEBUG eq 36 update_results:: instance 75, method mnw, satisfies eq1: 1
2023-03-17 18:32:55,696 DEBUG eq 36 update_results:: instance 75, method mnw, satisfies dupeq1: 1
2023-03-17 18:32:55,696 DEBUG eq 36 update_results:: instance 75, method mnw, satisfies eqx: 1
2023-03-17 18:32:55,696 DEBUG eq 36 update_results:: instance 75, method mnw, satisfies dupeqx: 1
